<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
^FCHI,20140226,4414.36,4420.94,4381.19,4396.91,113683200,4414.36,4420.94,4381.19,4396.91,0,0,0
^FCHI,20140225,4406.42,4416.16,4383.24,4414.55,111757500,4406.42,4416.16,4383.24,4414.55,0,0,0
^FCHI,20140224,4374.46,4419.13,4373.57,4419.13,95223800,4374.46,4419.13,4373.57,4419.13,0,0,0
^FCHI,20140221,4369.84,4383.15,4353.15,4381.06,102371300,4369.84,4383.15,4353.15,4381.06,0,0,0
^FCHI,20140220,4298.11,4356.65,4290.47,4355.49,122837400,4298.11,4356.65,4290.47,4355.49,0,0,0
^FCHI,20140219,4321.65,4352.72,4312.80,4341.10,101227100,4321.65,4352.72,4312.80,4341.10,0,0,0
^FCHI,20140218,4340.87,4342.41,4304.66,4330.71,91570300,4340.87,4342.41,4304.66,4330.71,0,0,0
^FCHI,20140217,4345.58,4352.54,4330.00,4335.17,62954100,4345.58,4352.54,4330.00,4335.17,0,0,0
^FCHI,20140214,4320.15,4340.38,4304.99,4340.14,97863100,4320.15,4340.38,4304.99,4340.14,0,0,0
^FCHI,20140213,4292.96,4316.29,4275.24,4312.80,111612600,4292.96,4316.29,4275.24,4312.80,0,0,0
^FCHI,20140212,4295.79,4324.32,4288.01,4305.50,118668600,4295.79,4324.32,4288.01,4305.50,0,0,0
^FCHI,20140211,4251.29,4283.32,4247.37,4283.32,137945000,4251.29,4283.32,4247.37,4283.32,0,0,0
^FCHI,20140210,4247.58,4251.38,4229.07,4237.13,101803100,4247.58,4251.38,4229.07,4237.13,0,0,0
^FCHI,20140207,4198.77,4228.90,4171.68,4228.18,139519300,4198.77,4228.90,4171.68,4228.18,0,0,0
^FCHI,20140206,4138.97,4200.58,4122.75,4188.10,234833600,4138.97,4200.58,4122.75,4188.10,0,0,0
^FCHI,20140205,4111.67,4136.61,4098.69,4117.79,123523300,4111.67,4136.61,4098.69,4117.79,0,0,0
^FCHI,20140204,4092.14,4132.29,4080.60,4117.45,135698700,4092.14,4132.29,4080.60,4117.45,0,0,0
^FCHI,20140203,4160.28,4184.95,4104.66,4107.75,119653500,4160.28,4184.95,4104.66,4107.75,0,0,0
^FCHI,20140131,4194.72,4194.72,4098.71,4165.72,144400500,4194.72,4194.72,4098.71,4165.72,0,0,0
^FCHI,20140130,4160.21,4195.54,4123.66,4180.02,110023300,4160.21,4195.54,4123.66,4180.02,0,0,0
^FCHI,20140129,4220.74,4245.96,4106.53,4156.98,156697700,4220.74,4245.96,4106.53,4156.98,0,0,0
^FCHI,20140128,4171.48,4198.20,4153.82,4185.29,124485100,4171.48,4198.20,4153.82,4185.29,0,0,0
^FCHI,20140127,4166.28,4172.28,4137.96,4144.56,138816400,4166.28,4172.28,4137.96,4144.56,0,0,0
^FCHI,20140124,4283.60,4292.14,4154.95,4161.47,181128600,4283.60,4292.14,4154.95,4161.47,0,0,0
^FCHI,20140123,4318.90,4339.13,4266.98,4280.96,121891000,4318.90,4339.13,4266.98,4280.96,0,0,0
^FCHI,20140122,4338.41,4347.02,4308.07,4324.98,95595000,4338.41,4347.02,4308.07,4324.98,0,0,0
^FCHI,20140121,4326.91,4351.21,4317.05,4323.87,113288700,4326.91,4351.21,4317.05,4323.87,0,0,0
^FCHI,20140120,4320.81,4333.32,4314.05,4322.86,75947500,4320.81,4333.32,4314.05,4322.86,0,0,0
^FCHI,20140117,4324.09,4341.86,4312.86,4327.50,132673900,4324.09,4341.86,4312.86,4327.50,0,0,0
^FCHI,20140116,4333.30,4334.96,4312.83,4319.27,113299100,4333.30,4334.96,4312.83,4319.27,0,0,0
^FCHI,20140115,4286.55,4332.07,4283.11,4332.07,116462900,4286.55,4332.07,4283.11,4332.07,0,0,0
^FCHI,20140114,4226.69,4274.20,4213.57,4274.20,103190900,4226.69,4274.20,4213.57,4274.20,0,0,0
^FCHI,20140113,4261.70,4268.72,4246.72,4263.27,103307900,4261.70,4268.72,4246.72,4263.27,0,0,0
^FCHI,20140110,4246.53,4269.38,4233.29,4250.60,128366300,4246.53,4269.38,4233.29,4250.60,0,0,0
^FCHI,20140109,4260.22,4278.11,4216.07,4225.14,137083700,4260.22,4278.11,4216.07,4225.14,0,0,0
^FCHI,20140108,4269.46,4272.07,4245.56,4260.96,100876000,4269.46,4272.07,4245.56,4260.96,0,0,0
^FCHI,20140107,4231.50,4266.96,4215.59,4262.68,102867800,4231.50,4266.96,4215.59,4262.68,0,0,0
^FCHI,20140106,4242.27,4261.34,4221.71,4227.54,68734800,4242.27,4261.34,4221.71,4227.54,0,0,0
^FCHI,20140103,4238.76,4258.89,4228.85,4247.65,59137700,4238.76,4258.89,4228.85,4247.65,0,0,0
^FCHI,20140102,4307.40,4312.59,4226.66,4227.28,86282800,4307.40,4312.59,4226.66,4227.28,0,0,0
^FCHI,20131231,4280.76,4297.23,4280.76,4295.95,19638000,4280.76,4297.23,4280.76,4295.95,0,0,0
^FCHI,20131230,4283.42,4289.53,4267.63,4275.71,65865100,4283.42,4289.53,4267.63,4275.71,0,0,0
^FCHI,20131227,4245.64,4279.28,4237.20,4277.65,75689200,4245.64,4279.28,4237.20,4277.65,0,0,0
^FCHI,20131224,4209.61,4229.68,4209.42,4218.41,18874800,4209.61,4229.68,4209.42,4218.41,0,0,0
^FCHI,20131223,4199.92,4215.29,4187.95,4215.29,72498700,4199.92,4215.29,4187.95,4215.29,0,0,0
^FCHI,20131220,4176.89,4200.31,4166.53,4193.77,193420900,4176.89,4200.31,4166.53,4193.77,0,0,0
^FCHI,20131219,4146.44,4184.33,4143.60,4154.27,68178600,4146.44,4184.33,4143.60,4154.27,0,0,0
^FCHI,20131218,4087.57,4109.51,4074.28,4109.51,88914200,4087.57,4109.51,4074.28,4109.51,0,0,0
^FCHI,20131217,4100.76,4100.76,4068.64,4068.64,87590900,4100.76,4100.76,4068.64,4068.64,0,0,0
^FCHI,20131216,4051.93,4128.98,4051.25,4119.88,93624600,4051.93,4128.98,4051.25,4119.88,0,0,0
^FCHI,20131213,4069.58,4085.80,4053.41,4059.71,74611100,4069.58,4085.80,4053.41,4059.71,0,0,0
^FCHI,20131212,4077.98,4090.19,4056.37,4069.12,84997300,4077.98,4090.19,4056.37,4069.12,0,0,0
^FCHI,20131211,4094.12,4127.97,4085.63,4086.86,91017900,4094.12,4127.97,4085.63,4086.86,0,0,0
^FCHI,20131210,4126.62,4144.80,4091.14,4091.14,78886900,4126.62,4144.80,4091.14,4091.14,0,0,0
^FCHI,20131209,4143.30,4143.30,4109.92,4134.10,77073800,4143.30,4143.30,4109.92,4134.10,0,0,0
^FCHI,20131206,4110.85,4140.68,4082.14,4129.37,101580200,4110.85,4140.68,4082.14,4129.37,0,0,0
^FCHI,20131205,4140.76,4157.05,4099.91,4099.91,101273400,4140.76,4157.05,4099.91,4099.91,0,0,0
^FCHI,20131204,4184.30,4192.53,4120.10,4148.52,99698600,4184.30,4192.53,4120.10,4148.52,0,0,0
^FCHI,20131203,4275.95,4277.27,4172.44,4172.44,113870100,4275.95,4277.27,4172.44,4172.44,0,0,0
^FCHI,20131202,4294.65,4309.31,4273.42,4285.81,72972900,4294.65,4309.31,4273.42,4285.81,0,0,0
^FCHI,20131129,4297.14,4310.66,4294.39,4295.21,70660600,4297.14,4310.66,4294.39,4295.21,0,0,0
^FCHI,20131128,4291.56,4311.81,4289.43,4302.42,49972600,4291.56,4311.81,4289.43,4302.42,0,0,0
^FCHI,20131127,4286.74,4303.97,4276.79,4293.06,89111400,4286.74,4303.97,4276.79,4293.06,0,0,0
^FCHI,20131126,4295.99,4304.87,4277.57,4277.57,81270800,4295.99,4304.87,4277.57,4277.57,0,0,0
^FCHI,20131125,4298.01,4307.98,4290.78,4301.97,64808400,4298.01,4307.98,4290.78,4301.97,0,0,0
^FCHI,20131122,4264.96,4285.03,4250.78,4278.53,75800200,4264.96,4285.03,4250.78,4278.53,0,0,0
^FCHI,20131121,4246.88,4266.06,4222.31,4253.90,77561300,4246.88,4266.06,4222.31,4253.90,0,0,0
^FCHI,20131120,4263.14,4290.82,4248.58,4268.37,79458700,4263.14,4290.82,4248.58,4268.37,0,0,0
^FCHI,20131119,4303.35,4303.35,4264.33,4272.29,69371900,4303.35,4303.35,4264.33,4272.29,0,0,0
^FCHI,20131118,4289.22,4336.61,4277.21,4320.68,80574600,4289.22,4336.61,4277.21,4320.68,0,0,0
^FCHI,20131115,4281.53,4299.67,4271.55,4292.23,93037300,4281.53,4299.67,4271.55,4292.23,0,0,0
^FCHI,20131114,4285.86,4294.15,4257.51,4283.91,97078200,4285.86,4294.15,4257.51,4283.91,0,0,0
^FCHI,20131113,4250.86,4266.45,4213.21,4239.94,86448400,4250.86,4266.45,4213.21,4239.94,0,0,0
^FCHI,20131112,4289.02,4297.94,4263.78,4263.78,68895500,4289.02,4297.94,4263.78,4263.78,0,0,0
^FCHI,20131111,4262.80,4296.02,4253.47,4290.14,56971900,4262.80,4296.02,4253.47,4290.14,0,0,0
^FCHI,20131108,4254.30,4267.75,4211.82,4260.44,108454500,4254.30,4267.75,4211.82,4260.44,0,0,0
^FCHI,20131107,4282.98,4356.28,4269.29,4280.99,150594700,4282.98,4356.28,4269.29,4280.99,0,0,0
^FCHI,20131106,4265.43,4299.87,4265.43,4286.93,85653100,4265.43,4299.87,4265.43,4286.93,0,0,0
^FCHI,20131105,4296.56,4296.95,4232.96,4253.34,103977800,4296.56,4296.95,4232.96,4253.34,0,0,0
^FCHI,20131104,4284.83,4296.07,4276.81,4288.59,60398200,4284.83,4296.07,4276.81,4288.59,0,0,0
^FCHI,20131101,4302.03,4305.26,4266.97,4273.19,55272500,4302.03,4305.26,4266.97,4273.19,0,0,0
^FCHI,20131031,4260.80,4303.82,4254.89,4299.89,94117200,4260.80,4303.82,4254.89,4299.89,0,0,0
^FCHI,20131030,4272.55,4309.92,4264.58,4274.11,79788000,4272.55,4309.92,4264.58,4274.11,0,0,0
^FCHI,20131029,4241.82,4281.47,4241.82,4278.09,80230900,4241.82,4281.47,4241.82,4278.09,0,0,0
^FCHI,20131028,4287.89,4288.86,4236.03,4251.61,76895900,4287.89,4288.86,4236.03,4251.61,0,0,0
^FCHI,20131025,4248.73,4279.77,4242.22,4272.31,85491700,4248.73,4279.77,4242.22,4272.31,0,0,0
^FCHI,20131024,4271.51,4281.03,4259.84,4275.69,81353000,4271.51,4281.03,4259.84,4275.69,0,0,0
^FCHI,20131023,4272.25,4274.76,4249.61,4260.66,111605000,4272.25,4274.76,4249.61,4260.66,0,0,0
^FCHI,20131022,4266.02,4309.15,4263.23,4295.43,98589500,4266.02,4309.15,4263.23,4295.43,0,0,0
^FCHI,20131021,4285.71,4286.15,4267.54,4276.92,76389900,4285.71,4286.15,4267.54,4276.92,0,0,0
^FCHI,20131018,4259.81,4286.03,4246.89,4286.03,97855900,4259.81,4286.03,4246.89,4286.03,0,0,0
^FCHI,20131017,4233.88,4242.41,4204.74,4239.64,93448900,4233.88,4242.41,4204.74,4239.64,0,0,0
^FCHI,20131016,4230.52,4247.54,4213.40,4243.72,103286100,4230.52,4247.54,4213.40,4243.72,0,0,0
^FCHI,20131015,4239.21,4261.74,4232.13,4256.02,89147800,4239.21,4261.74,4232.13,4256.02,0,0,0
^FCHI,20131014,4206.10,4222.96,4192.59,4222.96,68353200,4206.10,4222.96,4192.59,4222.96,0,0,0
^FCHI,20131011,4227.31,4227.54,4209.12,4219.98,82964500,4227.31,4227.54,4209.12,4219.98,0,0,0
^FCHI,20131010,4156.42,4220.62,4148.42,4218.11,112910700,4156.42,4220.62,4148.42,4218.11,0,0,0
^FCHI,20131009,4127.42,4162.25,4113.68,4127.05,100956600,4127.42,4162.25,4113.68,4127.05,0,0,0
^FCHI,20131008,4160.88,4172.18,4133.19,4133.53,80755100,4160.88,4172.18,4133.19,4133.53,0,0,0
^FCHI,20131007,4145.11,4165.58,4105.67,4165.58,70427600,4145.11,4165.58,4105.67,4165.58,0,0,0
^FCHI,20131004,4127.34,4176.26,4124.67,4164.25,73009600,4127.34,4176.26,4124.67,4164.25,0,0,0
^FCHI,20131003,4158.93,4166.92,4124.83,4127.98,70162300,4158.93,4166.92,4124.83,4127.98,0,0,0
^FCHI,20131002,4177.62,4180.79,4136.79,4158.16,86634500,4177.62,4180.79,4136.79,4158.16,0,0,0
^FCHI,20131001,4151.92,4196.60,4150.04,4196.60,81348300,4151.92,4196.60,4150.04,4196.60,0,0,0
^FCHI,20130930,4141.55,4150.44,4120.24,4143.44,90782800,4141.55,4150.44,4120.24,4143.44,0,0,0
^FCHI,20130927,4193.17,4201.21,4163.70,4186.77,74908000,4193.17,4201.21,4163.70,4186.77,0,0,0
^FCHI,20130926,4199.02,4202.40,4170.67,4186.72,84538000,4199.02,4202.40,4170.67,4186.72,0,0,0
^FCHI,20130925,4185.20,4202.54,4171.88,4195.35,82546800,4185.20,4202.54,4171.88,4195.35,0,0,0
^FCHI,20130924,4174.86,4206.30,4174.26,4195.61,83359100,4174.86,4206.30,4174.26,4195.61,0,0,0
^FCHI,20130923,4207.18,4216.92,4162.84,4172.08,87034800,4207.18,4216.92,4162.84,4172.08,0,0,0
^FCHI,20130920,4194.94,4219.90,4193.92,4203.66,199054700,4194.94,4219.90,4193.92,4203.66,0,0,0
^FCHI,20130919,4228.00,4228.00,4188.73,4206.04,121735400,4228.00,4228.00,4188.73,4206.04,0,0,0
^FCHI,20130918,4147.46,4170.40,4134.44,4170.40,78450600,4147.46,4170.40,4134.44,4170.40,0,0,0
^FCHI,20130917,4142.23,4155.85,4131.22,4145.51,79838200,4142.23,4155.85,4131.22,4145.51,0,0,0
^FCHI,20130916,4154.19,4162.67,4138.34,4152.22,92101800,4154.19,4162.67,4138.34,4152.22,0,0,0
^FCHI,20130913,4101.67,4117.38,4095.73,4114.50,80926400,4101.67,4117.38,4095.73,4114.50,0,0,0
^FCHI,20130912,4117.64,4121.32,4095.21,4106.63,115335800,4117.64,4121.32,4095.21,4106.63,0,0,0
^FCHI,20130911,4107.29,4122.53,4100.89,4119.11,94463300,4107.29,4122.53,4100.89,4119.11,0,0,0
^FCHI,20130910,4071.03,4119.98,4067.16,4116.64,113480600,4071.03,4119.98,4067.16,4116.64,0,0,0
^FCHI,20130909,4046.26,4047.94,4022.81,4040.33,76420300,4046.26,4047.94,4022.81,4040.33,0,0,0
^FCHI,20130906,4000.54,4049.19,3985.77,4049.19,111738400,4000.54,4049.19,3985.77,4049.19,0,0,0
^FCHI,20130905,3986.47,4009.59,3968.18,4006.80,103932100,3986.47,4009.59,3968.18,4006.80,0,0,0
^FCHI,20130904,3981.88,3987.88,3927.63,3980.42,83843400,3981.88,3987.88,3927.63,3980.42,0,0,0
^FCHI,20130903,4015.00,4015.00,3951.32,3974.07,93598000,4015.00,4015.00,3951.32,3974.07,0,0,0
^FCHI,20130902,3974.79,4014.50,3974.79,4006.01,67423200,3974.79,4014.50,3974.79,4006.01,0,0,0
^FCHI,20130830,3986.23,3988.93,3933.78,3933.78,93756500,3986.23,3988.93,3933.78,3933.78,0,0,0
^FCHI,20130829,3980.60,3990.27,3950.74,3986.35,81767500,3980.60,3990.27,3950.74,3986.35,0,0,0
^FCHI,20130828,3955.42,3976.11,3934.79,3960.46,110503100,3955.42,3976.11,3934.79,3960.46,0,0,0
^FCHI,20130827,4049.13,4062.48,3968.73,3968.73,108198400,4049.13,4062.48,3968.73,3968.73,0,0,0
^FCHI,20130826,4072.78,4072.78,4037.97,4067.13,36474700,4072.78,4072.78,4037.97,4067.13,0,0,0
^FCHI,20130823,4058.70,4073.82,4025.56,4069.47,60975400,4058.70,4073.82,4025.56,4069.47,0,0,0
^FCHI,20130822,4018.25,4071.73,4018.25,4059.12,78639800,4018.25,4071.73,4018.25,4059.12,0,0,0
^FCHI,20130821,4042.44,4048.30,4015.03,4015.09,67324800,4042.44,4048.30,4015.03,4015.09,0,0,0
^FCHI,20130820,4067.21,4067.90,4005.47,4028.93,99059500,4067.21,4067.90,4005.47,4028.93,0,0,0
^FCHI,20130819,4122.38,4122.38,4080.66,4083.98,63656900,4122.38,4122.38,4080.66,4083.98,0,0,0
^FCHI,20130816,4092.77,4123.89,4077.52,4123.89,81788800,4092.77,4123.89,4077.52,4123.89,0,0,0
^FCHI,20130815,4108.93,4111.64,4055.30,4093.20,67105100,4108.93,4111.64,4055.30,4093.20,0,0,0
^FCHI,20130814,4099.33,4122.16,4091.58,4114.20,72401700,4099.33,4122.16,4091.58,4114.20,0,0,0
^FCHI,20130813,4081.58,4092.50,4075.45,4092.50,73464100,4081.58,4092.50,4075.45,4092.50,0,0,0
^FCHI,20130812,4080.97,4088.64,4048.62,4071.68,71797900,4080.97,4088.64,4048.62,4071.68,0,0,0
^FCHI,20130809,4073.77,4087.73,4049.87,4076.55,87489200,4073.77,4087.73,4049.87,4076.55,0,0,0
^FCHI,20130808,4046.44,4069.72,4032.99,4064.32,81525100,4046.44,4069.72,4032.99,4064.32,0,0,0
^FCHI,20130807,4024.64,4043.55,4010.63,4038.49,84145300,4024.64,4043.55,4010.63,4038.49,0,0,0
^FCHI,20130806,4050.97,4064.98,4013.96,4032.57,102019000,4050.97,4064.98,4013.96,4032.57,0,0,0
^FCHI,20130805,4049.16,4062.78,4040.34,4049.97,75312500,4049.16,4062.78,4040.34,4049.97,0,0,0
^FCHI,20130802,4059.24,4059.62,4027.76,4045.65,90971300,4059.24,4059.62,4027.76,4045.65,0,0,0
^FCHI,20130801,3996.81,4044.50,3993.75,4042.73,133956900,3996.81,4044.50,3993.75,4042.73,0,0,0
^FCHI,20130731,3975.42,4007.23,3965.03,3992.69,98222000,3975.42,4007.23,3965.03,3992.69,0,0,0
^FCHI,20130730,3983.88,3998.16,3966.03,3986.61,79142900,3983.88,3998.16,3966.03,3986.61,0,0,0
^FCHI,20130729,3989.34,3997.86,3962.43,3968.91,89540800,3989.34,3997.86,3962.43,3968.91,0,0,0
^FCHI,20130726,3979.95,4002.35,3960.52,3968.84,93854600,3979.95,4002.35,3960.52,3968.84,0,0,0
^FCHI,20130725,3961.78,3967.58,3920.17,3956.02,101230000,3961.78,3967.58,3920.17,3956.02,0,0,0
^FCHI,20130724,3931.24,3976.50,3931.24,3962.75,101852200,3931.24,3976.50,3931.24,3962.75,0,0,0
^FCHI,20130723,3952.55,3955.55,3923.09,3923.09,93653800,3952.55,3955.55,3923.09,3923.09,0,0,0
^FCHI,20130722,3929.19,3945.98,3915.81,3939.92,67872400,3929.19,3945.98,3915.81,3939.92,0,0,0
^FCHI,20130719,3914.76,3925.32,3900.10,3925.32,89217600,3914.76,3925.32,3900.10,3925.32,0,0,0
^FCHI,20130718,3864.06,3927.79,3858.57,3927.79,91194000,3864.06,3927.79,3858.57,3927.79,0,0,0
^FCHI,20130717,3858.53,3883.09,3821.55,3872.02,76429400,3858.53,3883.09,3821.55,3872.02,0,0,0
^FCHI,20130716,3883.47,3884.64,3846.82,3851.03,65496000,3883.47,3884.64,3846.82,3851.03,0,0,0
^FCHI,20130715,3867.08,3893.26,3862.84,3878.58,55995800,3867.08,3893.26,3862.84,3878.58,0,0,0
^FCHI,20130712,3878.62,3886.08,3844.88,3855.09,72635000,3878.62,3886.08,3844.88,3855.09,0,0,0
^FCHI,20130711,3885.44,3888.19,3855.05,3868.98,92621400,3885.44,3888.19,3855.05,3868.98,0,0,0
^FCHI,20130710,3841.04,3855.19,3812.03,3840.53,73308600,3841.04,3855.19,3812.03,3840.53,0,0,0
^FCHI,20130709,3840.66,3858.54,3832.16,3843.56,89875000,3840.66,3858.54,3832.16,3843.56,0,0,0
^FCHI,20130708,3782.12,3842.51,3781.51,3823.83,76401000,3782.12,3842.51,3781.51,3823.83,0,0,0
^FCHI,20130705,3811.17,3837.39,3753.85,3753.85,98157600,3811.17,3837.39,3753.85,3753.85,0,0,0
^FCHI,20130704,3733.78,3809.82,3722.79,3809.31,111232600,3733.78,3809.82,3722.79,3809.31,0,0,0
^FCHI,20130703,3708.29,3708.91,3668.77,3702.01,105048400,3708.29,3708.91,3668.77,3702.01,0,0,0
^FCHI,20130702,3776.20,3776.41,3731.03,3742.57,77200400,3776.20,3776.41,3731.03,3742.57,0,0,0
^FCHI,20130701,3761.57,3786.41,3724.53,3767.48,88607000,3761.57,3786.41,3724.53,3767.48,0,0,0
^FCHI,20130628,3767.49,3775.34,3723.66,3738.91,118744800,3767.49,3775.34,3723.66,3738.91,0,0,0
^FCHI,20130627,3722.41,3780.56,3704.18,3762.19,97420600,3722.41,3780.56,3704.18,3762.19,0,0,0
^FCHI,20130626,3655.39,3730.69,3637.73,3726.04,109058400,3655.39,3730.69,3637.73,3726.04,0,0,0
^FCHI,20130625,3642.57,3655.62,3618.58,3649.82,105236600,3642.57,3655.62,3618.58,3649.82,0,0,0
^FCHI,20130624,3652.52,3668.11,3575.17,3595.63,133725200,3652.52,3668.11,3575.17,3595.63,0,0,0
^FCHI,20130621,3718.93,3744.25,3658.04,3658.04,170441400,3718.93,3744.25,3658.04,3658.04,0,0,0
^FCHI,20130620,3778.33,3783.20,3696.45,3698.93,143397400,3778.33,3783.20,3696.45,3698.93,0,0,0
^FCHI,20130619,3866.15,3868.40,3823.65,3839.34,84862200,3866.15,3868.40,3823.65,3839.34,0,0,0
^FCHI,20130618,3848.98,3870.87,3837.04,3860.55,75693000,3848.98,3870.87,3837.04,3860.55,0,0,0
^FCHI,20130617,3815.44,3882.88,3814.61,3863.66,88895600,3815.44,3882.88,3814.61,3863.66,0,0,0
^FCHI,20130614,3823.20,3830.69,3793.50,3805.16,77729800,3823.20,3830.69,3793.50,3805.16,0,0,0
^FCHI,20130613,3747.65,3804.25,3731.84,3797.98,104036400,3747.65,3804.25,3731.84,3797.98,0,0,0
^FCHI,20130612,3805.15,3835.49,3791.71,3793.70,82900600,3805.15,3835.49,3791.71,3793.70,0,0,0
^FCHI,20130611,3847.00,3849.36,3780.39,3810.56,106952600,3847.00,3849.36,3780.39,3810.56,0,0,0
^FCHI,20130610,3864.08,3884.64,3853.88,3864.36,67885400,3864.08,3884.64,3853.88,3864.36,0,0,0
^FCHI,20130607,3821.07,3889.55,3800.85,3872.59,102233400,3821.07,3889.55,3800.85,3872.59,0,0,0
^FCHI,20130606,3861.24,3877.96,3814.28,3814.28,92674800,3861.24,3877.96,3814.28,3814.28,0,0,0
^FCHI,20130605,3903.59,3915.71,3852.44,3852.44,98550400,3903.59,3915.71,3852.44,3852.44,0,0,0
^FCHI,20130604,3950.00,3962.42,3919.67,3925.83,75275800,3950.00,3962.42,3919.67,3925.83,0,0,0
^FCHI,20130603,3929.68,3979.53,3889.44,3920.67,93646600,3929.68,3979.53,3889.44,3920.67,0,0,0
^FCHI,20130531,3992.35,3995.79,3938.19,3948.59,133511800,3992.35,3995.79,3938.19,3948.59,0,0,0
^FCHI,20130530,3964.50,4018.97,3963.69,3996.31,84607200,3964.50,4018.97,3963.69,3996.31,0,0,0
^FCHI,20130529,4024.76,4028.77,3970.46,3974.12,91563600,4024.76,4028.77,3970.46,3974.12,0,0,0
^FCHI,20130528,4005.83,4072.24,4004.27,4050.56,99488800,4005.83,4072.24,4004.27,4050.56,0,0,0
^FCHI,20130527,3979.15,3998.05,3976.41,3995.16,39186400,3979.15,3998.05,3976.41,3995.16,0,0,0
^FCHI,20130524,3982.26,3997.13,3942.06,3956.79,60558800,3982.26,3997.13,3942.06,3956.79,0,0,0
^FCHI,20130523,3955.98,3983.72,3940.29,3967.15,127183600,3955.98,3983.72,3940.29,3967.15,0,0,0
^FCHI,20130522,4036.49,4058.73,4009.26,4051.11,92980000,4036.49,4058.73,4009.26,4051.11,0,0,0
^FCHI,20130521,4009.84,4036.18,3991.38,4036.18,87155000,4009.84,4036.18,3991.38,4036.18,0,0,0
^FCHI,20130520,4005.79,4022.85,3993.12,4022.85,61728800,4005.79,4022.85,3993.12,4022.85,0,0,0
^FCHI,20130517,3968.41,4018.84,3962.31,4001.27,148916000,3968.41,4018.84,3962.31,4001.27,0,0,0
^FCHI,20130516,3967.70,3984.28,3957.77,3979.07,93967400,3967.70,3984.28,3957.77,3979.07,0,0,0
^FCHI,20130515,3959.04,3983.05,3950.57,3982.23,93773200,3959.04,3983.05,3950.57,3982.23,0,0,0
^FCHI,20130514,3949.90,3966.06,3922.20,3966.06,89435600,3949.90,3966.06,3922.20,3966.06,0,0,0
^FCHI,20130513,3948.33,3961.66,3933.32,3945.20,75023600,3948.33,3961.66,3933.32,3945.20,0,0,0
^FCHI,20130510,3932.43,3971.92,3930.36,3953.83,94890400,3932.43,3971.92,3930.36,3953.83,0,0,0
^FCHI,20130509,3927.12,3941.81,3909.00,3928.58,64145400,3927.12,3941.81,3909.00,3928.58,0,0,0
^FCHI,20130508,3924.00,3957.06,3919.19,3956.28,85164600,3924.00,3957.06,3919.19,3956.28,0,0,0
^FCHI,20130507,3915.38,3940.58,3904.90,3921.32,105486400,3915.38,3940.58,3904.90,3921.32,0,0,0
^FCHI,20130506,3909.49,3915.59,3897.73,3907.04,47146400,3909.49,3915.59,3897.73,3907.04,0,0,0
^FCHI,20130503,3873.95,3914.51,3848.33,3912.95,109438000,3873.95,3914.51,3848.33,3912.95,0,0,0
^FCHI,20130502,3828.62,3888.98,3819.04,3858.76,118408600,3828.62,3888.98,3819.04,3858.76,0,0,0
^FCHI,20130430,3883.00,3886.45,3843.37,3856.75,101008600,3883.00,3886.45,3843.37,3856.75,0,0,0
^FCHI,20130429,3828.94,3870.19,3827.93,3868.68,86171400,3828.94,3870.19,3827.93,3868.68,0,0,0
^FCHI,20130426,3821.99,3828.14,3788.47,3810.05,92558000,3821.99,3828.14,3788.47,3810.05,0,0,0
^FCHI,20130425,3835.25,3854.41,3825.61,3840.47,98405200,3835.25,3854.41,3825.61,3840.47,0,0,0
^FCHI,20130424,3786.45,3849.04,3782.56,3842.94,141670400,3786.45,3849.04,3782.56,3842.94,0,0,0
^FCHI,20130423,3655.65,3783.05,3655.07,3783.05,151079000,3655.65,3783.05,3655.07,3783.05,0,0,0
^FCHI,20130422,3673.48,3681.95,3631.58,3652.13,88581400,3673.48,3681.95,3631.58,3652.13,0,0,0
^FCHI,20130419,3633.33,3657.98,3613.97,3651.96,121170000,3633.33,3657.98,3613.97,3651.96,0,0,0
^FCHI,20130418,3617.03,3636.88,3584.38,3599.36,132881000,3617.03,3636.88,3584.38,3599.36,0,0,0
^FCHI,20130417,3707.05,3711.47,3591.32,3599.23,156357600,3707.05,3711.47,3591.32,3599.23,0,0,0
^FCHI,20130416,3694.66,3721.96,3676.45,3685.79,107304000,3694.66,3721.96,3676.45,3685.79,0,0,0
^FCHI,20130415,3728.69,3747.67,3684.85,3710.48,103653000,3728.69,3747.67,3684.85,3710.48,0,0,0
^FCHI,20130412,3765.65,3773.64,3718.11,3729.30,100063800,3765.65,3773.64,3718.11,3729.30,0,0,0
^FCHI,20130411,3739.90,3788.86,3736.53,3775.66,101183000,3739.90,3788.86,3736.53,3775.66,0,0,0
^FCHI,20130410,3685.28,3750.17,3685.28,3743.71,125566400,3685.28,3750.17,3685.28,3743.71,0,0,0
^FCHI,20130409,3688.23,3701.93,3655.92,3670.72,97491000,3688.23,3701.93,3655.92,3670.72,0,0,0
^FCHI,20130408,3677.21,3694.27,3663.16,3666.78,79621800,3677.21,3694.27,3663.16,3666.78,0,0,0
^FCHI,20130405,3727.63,3735.68,3638.83,3663.48,127796600,3727.63,3735.68,3638.83,3663.48,0,0,0
^FCHI,20130404,3767.88,3794.72,3719.20,3726.16,124703400,3767.88,3794.72,3719.20,3726.16,0,0,0
